"","Vote98","Contact","Contacted","Age","Party","Vote96"
"5299",0,0,0,38,1,0
"5300",1,0,0,56,1,0
"5301",0,0,0,22,0,0
"5302",0,0,0,28,1,0
"5303",0,0,0,26,0,0
"5304",0,0,0,79,1,1
"5305",1,0,0,68,0,1
"5306",0,0,0,35,1,0
"5307",0,0,0,44,1,0
"5308",1,0,0,64,1,1
"5309",1,0,0,58,0,1
"5310",0,0,0,27,1,1
"5311",1,0,0,60,0,1
"5312",0,0,0,76,1,1
"5313",0,0,0,33,1,1
"5314",0,0,0,26,1,1
"5315",1,0,0,80,1,1
"5316",0,0,0,44,0,1
"5317",1,0,0,43,1,0
"5318",0,0,0,37,0,0
"5319",1,0,0,35,0,0
"5320",1,0,0,55,1,0
"5321",0,0,0,58,1,1
"5322",1,0,0,48,1,1
"5323",0,0,0,23,1,0
"5324",0,0,0,77,1,0
"5325",0,0,0,25,1,1
"5326",0,0,0,25,0,0
"5327",0,0,0,24,0,0
"5328",0,0,0,43,0,1
"5329",0,0,0,30,1,0
"5330",0,0,0,30,1,0
"5331",0,0,0,73,1,1
"5332",0,0,0,32,0,0
"5333",0,0,0,91,0,0
"5334",1,0,0,31,0,1
"5335",1,0,0,37,1,1
"5336",0,0,0,86,1,1
"5337",1,0,0,47,1,0
"5338",0,0,0,26,1,0
"5339",0,0,0,54,1,0
"5340",0,0,0,27,1,0
"5341",1,0,0,29,0,1
"5342",0,0,0,52,1,1
"5343",0,0,0,34,1,1
"5344",1,0,0,48,1,1
"5345",0,0,0,47,1,0
"5346",0,0,0,35,1,0
"5347",0,0,0,29,1,0
"5348",1,0,0,44,1,1
"5349",0,0,0,29,0,1
"5350",0,0,0,40,1,0
"5351",0,0,0,47,1,0
"5352",1,0,0,34,1,1
"5353",0,0,0,42,0,0
"5354",0,0,0,71,1,1
"5355",0,0,0,20,0,0
"5356",0,0,0,41,1,0
"5357",0,0,0,38,1,0
"5358",0,0,0,75,1,0
"5359",1,0,0,42,1,0
"5360",0,0,0,28,1,1
"5361",1,0,0,0,1,1
"5362",0,0,0,34,1,0
"5363",0,0,0,36,0,1
"5364",0,0,0,23,0,0
"5365",0,0,0,82,1,1
"5366",0,0,0,74,1,0
"5367",0,0,0,21,1,0
"5368",0,0,0,56,0,1
"5369",0,0,0,41,0,1
"5370",0,0,0,25,0,0
"5371",0,0,0,58,1,0
"5372",0,0,0,21,1,0
"5373",0,0,0,41,0,0
"5374",1,0,0,56,0,1
"5375",0,0,0,32,1,0
"5376",1,0,0,57,1,1
"5377",0,0,0,27,1,0
"5378",0,0,0,30,1,1
"5379",1,0,0,39,1,0
"5380",1,0,0,83,1,1
"5381",0,0,0,45,1,0
"5382",1,0,0,45,1,1
"5383",1,0,0,33,1,1
"5384",1,0,0,69,1,1
"5385",0,0,0,27,1,0
"5386",0,0,0,66,1,0
"5387",1,0,0,33,1,0
"5388",0,0,0,33,0,1
"5389",1,0,0,79,1,1
"5390",0,0,0,74,1,0
"5391",1,0,0,79,1,1
"5392",1,0,0,59,1,1
"5393",1,0,0,59,1,1
"5394",0,0,0,28,1,0
"5395",0,0,0,35,1,1
"5396",1,0,0,44,1,0
"5397",0,0,0,48,1,1
"5398",0,0,0,41,1,1
"5399",0,0,0,31,0,0
"5400",1,0,0,51,1,1
"5401",1,0,0,56,0,0
"5402",1,0,0,59,1,1
"5403",1,0,0,37,1,0
"5404",0,0,0,44,1,0
"5405",0,0,0,20,0,0
"5406",1,0,0,67,1,1
"5407",1,0,0,43,0,1
"5408",0,0,0,71,0,1
"5409",1,0,0,40,1,1
"5410",1,0,0,46,0,1
"5411",1,0,0,38,1,0
"5412",0,0,0,78,1,1
"5413",0,0,0,83,1,0
"5414",0,0,0,47,1,0
"5415",0,0,0,35,1,0
"5416",1,0,0,30,1,0
"5417",0,0,0,34,1,0
"5418",0,0,0,38,1,0
"5419",0,0,0,35,1,0
"5420",1,0,0,50,1,0
"5421",0,0,0,41,0,0
"5422",0,0,0,36,1,0
"5423",0,0,0,41,1,0
"5424",1,0,0,68,1,1
"5425",0,0,0,43,1,1
"5426",0,0,0,75,1,0
"5427",1,0,0,37,1,1
"5428",0,0,0,30,1,0
"5429",1,0,0,23,0,1
"5430",1,0,0,81,1,1
"5431",0,0,0,38,1,0
"5432",1,0,0,71,1,1
"5433",0,0,0,91,1,0
"5434",0,0,0,38,0,1
"5435",0,0,0,53,1,1
"5436",0,0,0,31,1,0
"5437",0,0,0,26,1,0
"5438",0,0,0,24,1,0
"5439",0,0,0,38,0,0
"5440",1,0,0,79,1,1
"5441",1,0,0,77,1,1
"5442",1,0,0,69,1,1
"5443",0,0,0,29,0,0
"5444",1,0,0,47,0,0
"5445",1,0,0,55,0,1
"5446",0,0,0,39,1,0
"5447",1,0,0,83,1,1
"5448",1,0,0,81,1,1
"5449",0,0,0,70,1,1
"5450",1,0,0,35,0,1
"5451",0,0,0,45,1,0
"5452",0,0,0,32,0,0
"5453",1,0,0,77,1,1
"5454",0,0,0,39,1,0
"5455",0,0,0,44,1,0
"5456",0,0,0,46,1,1
"5457",0,0,0,30,0,1
"5458",0,0,0,33,0,1
"5459",1,0,0,37,1,1
"5460",0,0,0,40,0,0
"5461",0,0,0,52,1,1
"5462",0,0,0,65,1,1
"5463",1,0,0,74,1,0
"5464",0,0,0,91,1,1
"5465",0,0,0,70,0,0
"5466",1,0,0,84,1,1
"5467",1,0,0,49,1,0
"5468",1,0,0,31,1,0
"5469",1,0,0,58,1,1
"5470",1,0,0,70,1,1
"5471",0,0,0,28,0,1
"5472",1,0,0,89,1,1
"5473",0,0,0,40,0,0
"5474",0,0,0,35,1,0
"5475",0,0,0,43,0,0
"5476",0,0,0,26,0,0
"5477",0,0,0,35,0,1
"5478",0,0,0,33,1,0
"5479",1,0,0,30,1,0
"5480",0,0,0,38,1,1
"5481",1,0,0,70,1,1
"5482",1,0,0,69,0,1
"5483",1,0,0,42,1,1
"5484",0,0,0,84,0,1
"5485",0,0,0,49,0,0
"5486",0,0,0,50,1,0
"5487",0,0,0,48,0,0
"5488",1,0,0,68,1,1
"5489",1,0,0,80,1,1
"5490",1,0,0,76,1,1
"5491",0,0,0,82,1,0
"5492",1,0,0,33,1,0
"5493",0,0,0,29,0,0
"5494",1,0,0,48,1,1
"5495",0,0,0,46,0,1
"5496",1,0,0,75,1,0
"5497",0,0,0,44,1,0
"5498",0,0,0,74,1,0
"5499",1,0,0,55,1,1
"5500",1,0,0,42,1,0
"5501",1,0,0,64,0,1
"5502",1,0,0,60,1,1
"5503",1,0,0,66,1,1
"5504",0,0,0,71,1,1
"5505",0,0,0,85,1,0
"5506",0,0,0,27,1,0
"5507",0,0,0,32,1,1
"5508",0,0,0,95,1,0
"5509",1,0,0,41,0,0
"5510",1,0,0,42,1,1
"5511",1,0,0,65,1,0
"5512",1,0,0,49,1,1
"5513",0,0,0,34,1,0
"5514",0,0,0,74,0,1
"5515",0,0,0,53,1,0
"5516",0,0,0,35,1,0
"5517",0,0,0,38,1,0
"5518",0,0,0,59,1,0
"5519",0,0,0,37,1,0
"5520",0,0,0,36,1,0
"5521",1,0,0,44,1,0
"5522",1,0,0,38,1,1
"5523",0,0,0,82,0,0
"5524",0,0,0,30,1,1
"5525",1,0,0,48,1,0
"5526",1,0,0,67,1,1
"5527",0,0,0,54,1,1
"5528",1,0,0,39,1,0
"5529",0,0,0,70,1,1
"5530",1,0,0,82,1,1
"5531",1,0,0,49,1,1
"5532",0,0,0,62,0,1
"5533",1,0,0,72,1,1
"5534",1,0,0,72,1,1
"5535",0,0,0,56,1,0
"5536",0,0,0,91,1,0
"5537",1,0,0,80,1,1
"5538",0,0,0,38,1,0
"5539",0,0,0,78,1,0
"5540",1,0,0,26,1,0
"5541",1,0,0,62,1,1
"5542",1,0,0,29,0,1
"5543",0,0,0,35,1,0
"5544",0,0,0,48,1,0
"5545",0,0,0,54,1,0
"5546",1,0,0,0,1,0
"5547",1,0,0,64,1,0
"5548",0,0,0,21,0,0
"5549",1,0,0,54,1,0
"5550",0,0,0,38,1,0
"5551",0,0,0,0,1,1
"5552",0,0,0,47,1,0
"5553",1,0,0,48,1,0
"5554",0,0,0,66,1,1
"5555",0,0,0,71,1,0
"5556",0,0,0,63,1,0
"5557",0,0,0,40,0,1
"5558",0,0,0,31,0,0
"5559",0,0,0,49,0,0
"5560",0,0,0,28,0,0
"5561",1,0,0,69,1,1
"5562",0,0,0,31,1,1
"5563",0,0,0,71,1,1
"5564",0,0,0,86,1,1
"5565",1,0,0,40,1,1
"5566",1,0,0,73,1,1
"5567",0,0,0,0,0,1
"5568",0,0,0,28,0,0
"5569",0,0,0,34,0,0
"5570",1,0,0,67,1,1
"5571",0,0,0,92,1,0
"5572",0,0,0,42,1,0
"5573",1,0,0,65,1,1
"5574",1,0,0,32,0,0
"5575",1,0,0,25,1,1
"5576",1,0,0,84,1,1
"5577",0,0,0,27,0,0
"5578",0,0,0,44,0,0
"5579",0,0,0,19,0,0
"5580",0,0,0,48,1,1
"5581",0,0,0,84,0,0
"5582",0,0,0,65,1,0
"5583",0,0,0,27,1,0
"5584",1,0,0,71,1,0
"5585",0,0,0,42,0,1
"5586",0,0,0,47,1,0
"5587",0,0,0,81,1,0
"5588",0,0,0,53,1,0
"5589",0,0,0,28,0,0
"5590",1,0,0,38,1,0
"5591",0,0,0,67,0,0
"5592",1,0,0,56,1,1
"5593",0,0,0,31,1,1
"5594",0,0,0,38,1,0
"5595",1,0,0,49,1,1
"5596",1,0,0,59,1,0
"5597",0,0,0,64,1,0
"5598",1,0,0,82,1,1
"5599",0,0,0,37,1,0
"5600",1,0,0,82,1,1
"5601",1,0,0,76,0,1
"5602",0,0,0,78,1,1
"5603",0,0,0,28,0,0
"5604",1,0,0,27,1,1
"5605",0,0,0,22,0,0
"5606",1,0,0,87,1,1
"5607",0,0,0,88,1,1
"5608",0,0,0,92,1,1
"5609",1,0,0,69,1,1
"5610",0,0,0,73,1,1
"5611",1,0,0,53,0,1
"5612",1,0,0,35,1,0
"5613",1,0,0,65,1,0
"5614",0,0,0,40,0,1
"5615",0,0,0,28,1,1
"5616",0,0,0,29,1,1
"5617",0,0,0,28,0,0
"5618",1,0,0,37,0,1
"5619",1,0,0,41,1,0
"5620",0,0,0,30,1,1
"5621",0,0,0,37,1,0
"5622",0,0,0,63,1,0
"5623",0,0,0,36,1,0
"5624",0,0,0,45,1,0
"5625",0,0,0,31,1,0
"5626",0,0,0,47,1,0
"5627",0,0,0,63,0,0
"5628",1,0,0,68,1,1
"5629",0,0,0,72,1,0
"5630",0,0,0,67,1,1
"5631",1,0,0,50,1,1
"5632",1,0,0,49,0,0
"5633",1,0,0,66,1,1
"5634",1,0,0,58,1,1
"5635",0,0,0,29,0,0
"5636",0,0,0,52,1,0
"5637",0,0,0,91,1,0
"5638",1,0,0,80,1,1
"5639",1,0,0,93,0,1
"5640",1,0,0,77,1,1
"5641",1,0,0,45,1,1
"5642",1,0,0,45,1,1
"5643",1,0,0,26,1,0
"5644",1,0,0,80,1,1
"5645",0,0,0,25,1,0
"5646",1,0,0,34,1,1
"5647",1,0,0,82,1,1
"5648",1,0,0,92,0,1
"5649",0,0,0,81,1,0
"5650",1,0,0,90,0,0
"5651",1,0,0,53,1,1
"5652",0,0,0,82,1,0
"5653",1,0,0,36,0,0
"5654",0,0,0,81,1,1
"5655",0,0,0,48,1,0
"5656",0,0,0,50,1,0
"5657",0,0,0,39,0,0
"5658",0,0,0,31,1,0
"5659",0,0,0,28,1,0
"5660",0,0,0,31,1,0
"5661",0,0,0,23,0,0
"5662",0,0,0,26,0,0
"5663",0,0,0,32,1,1
"5664",0,0,0,30,0,0
"5665",0,0,0,22,1,0
"5666",0,0,0,31,1,0
"5667",0,0,0,49,1,0
"5668",1,0,0,26,1,1
"5669",1,0,0,53,1,0
"5670",1,0,0,81,1,1
"5671",1,0,0,68,1,1
"5672",0,0,0,44,0,1
"5673",0,0,0,75,1,0
"5674",1,0,0,41,1,1
"5675",0,0,0,20,1,0
"5676",0,0,0,54,1,0
"5677",1,0,0,30,0,0
"5678",0,0,0,35,1,0
"5679",1,0,0,55,1,1
"5680",1,0,0,68,1,0
"5681",0,0,0,35,1,0
"5682",1,0,0,49,1,1
"5683",0,0,0,20,0,0
"5684",1,0,0,47,1,1
"5685",0,0,0,72,1,1
"5686",1,0,0,38,1,0
"5687",0,0,0,25,1,0
"5688",0,0,0,90,1,0
"5689",0,0,0,50,1,1
"5690",0,0,0,35,1,0
"5691",0,0,0,36,1,1
"5692",1,0,0,61,1,1
"5693",1,0,0,53,1,1
"5694",1,0,0,44,1,0
"5695",1,0,0,50,1,0
"5696",1,0,0,55,1,1
"5697",1,0,0,32,1,1
"5698",0,0,0,78,0,0
"5699",0,0,0,42,1,0
"5700",0,0,0,48,0,0
"5701",0,0,0,28,1,0
"5702",0,0,0,73,1,1
"5703",0,0,0,55,1,0
"5704",0,0,0,26,1,0
"5705",0,0,0,37,1,1
"5706",0,0,0,36,1,0
"5707",0,0,0,32,0,0
"5708",0,0,0,40,1,0
"5709",0,0,0,59,1,0
"5710",0,0,0,35,1,0
"5711",0,0,0,48,0,0
"5712",0,0,0,32,0,0
"5713",0,0,0,28,1,1
"5714",0,0,0,75,0,0
"5715",0,0,0,23,1,0
"5716",0,0,0,24,1,0
"5717",0,0,0,43,1,0
"5718",0,0,0,36,1,0
"5719",1,0,0,59,1,1
"5720",1,0,0,38,1,1
"5721",0,0,0,36,0,1
"5722",0,0,0,19,1,0
"5723",0,0,0,43,0,0
"5724",0,0,0,33,1,0
"5725",0,0,0,36,1,0
"5726",0,0,0,24,0,0
"5727",0,0,0,18,0,0
"5728",0,0,0,57,1,0
"5729",0,0,0,28,1,0
"5730",1,0,0,61,0,0
"5731",0,0,0,27,1,0
"5732",0,0,0,46,1,1
"5733",1,0,0,21,1,0
"5734",0,0,0,20,0,1
"5735",0,0,0,34,1,0
"5736",1,0,0,49,0,1
"5737",1,0,0,41,0,1
"5738",0,0,0,74,1,1
"5739",0,0,0,26,0,0
"5740",0,0,0,24,1,1
"5741",1,0,0,79,1,1
"5742",0,0,0,30,1,0
"5743",1,0,0,44,1,0
"5744",1,0,0,45,1,1
"5745",0,0,0,28,1,1
"5746",1,0,0,54,1,1
"5747",1,0,0,42,1,1
"5748",0,0,0,31,1,0
"5749",0,0,0,35,0,0
"5750",0,0,0,27,1,0
"5751",1,0,0,52,1,0
"5752",0,0,0,24,1,0
"5753",1,0,0,75,1,1
"5754",1,0,0,28,1,1
"5755",0,0,0,68,1,0
"5756",0,0,0,47,0,0
"5757",0,0,0,68,1,0
"5758",1,0,0,91,1,0
"5759",1,0,0,40,1,1
"5760",1,0,0,52,1,1
"5761",0,0,0,38,1,1
"5762",1,0,0,76,1,1
"5763",1,0,0,77,1,1
"5764",1,0,0,56,1,1
"5765",1,0,0,76,1,1
"5766",0,0,0,39,0,1
"5767",0,0,0,35,0,0
"5768",0,0,0,56,0,1
"5769",1,0,0,32,0,0
"5770",0,0,0,61,1,0
"5771",0,0,0,34,1,0
"5772",0,0,0,25,1,0
"5773",1,0,0,49,1,1
"5774",0,0,0,33,1,0
"5775",0,0,0,31,1,0
"5776",0,0,0,35,1,0
"5777",0,0,0,31,1,0
"5778",0,0,0,59,1,0
"5779",0,0,0,28,1,0
"5780",0,0,0,37,1,0
"5781",0,0,0,34,1,0
"5782",0,0,0,69,0,1
"5783",0,0,0,28,1,0
"5784",0,0,0,31,1,0
"5785",0,0,0,29,0,0
"5786",0,0,0,33,1,0
"5787",0,0,0,44,1,0
"5788",0,0,0,29,1,1
"5789",0,0,0,39,1,0
"5790",0,0,0,40,1,1
"5791",0,0,0,58,1,0
"5792",1,0,0,32,0,0
"5793",1,0,0,73,1,0
"5794",0,0,0,30,1,0
"5795",0,0,0,50,1,0
"5796",0,0,0,41,1,1
"5797",1,0,0,53,1,0
"5798",1,0,0,31,1,1
"5799",1,0,0,70,1,1
"5800",0,0,0,42,0,1
"5801",0,0,0,70,1,0
"5802",0,0,0,50,1,0
"5803",0,0,0,36,1,0
"5804",1,0,0,57,1,1
"5805",0,0,0,33,1,0
"5806",0,0,0,86,0,0
"5807",1,0,0,38,1,0
"5808",1,0,0,89,0,1
"5809",0,0,0,60,0,1
"5810",0,0,0,27,1,0
"5811",1,0,0,32,1,0
"5812",0,0,0,59,1,0
"5813",0,0,0,42,1,0
"5814",1,0,0,44,1,1
"5815",0,0,0,27,0,0
"5816",0,0,0,30,1,0
"5817",0,0,0,30,0,1
"5818",0,0,0,18,0,0
"5819",0,0,0,20,0,0
"5820",1,0,0,70,1,1
"5821",1,0,0,91,1,1
"5822",1,0,0,88,1,0
"5823",1,0,0,80,1,1
"5824",0,0,0,20,1,1
"5825",0,0,0,51,1,1
"5826",0,0,0,41,1,0
"5827",0,0,0,32,0,0
"5828",0,0,0,42,0,1
"5829",1,0,0,65,1,1
"5830",0,0,0,41,0,0
"5831",0,0,0,34,1,0
"5832",0,0,0,80,1,1
"5833",0,0,0,50,1,0
"5834",1,0,0,63,1,0
"5835",0,0,0,49,1,0
"5836",0,0,0,32,1,0
"5837",0,0,0,39,1,1
"5838",0,0,0,27,0,0
"5839",1,0,0,46,1,1
"5840",0,0,0,24,0,0
"5841",0,0,0,48,1,1
"5842",0,0,0,42,1,0
"5843",1,0,0,22,0,0
"5844",1,0,0,19,0,0
"5845",0,0,0,29,1,0
"5846",0,0,0,28,1,1
"5847",1,0,0,43,1,0
"5848",1,0,0,39,1,0
"5849",1,0,0,77,1,1
"5850",1,0,0,33,1,1
"5851",1,0,0,82,1,1
"5852",1,0,0,77,0,1
"5853",0,0,0,84,1,0
"5854",0,0,0,24,0,0
"5855",0,0,0,56,1,1
"5856",1,0,0,65,1,1
"5857",1,0,0,77,1,1
"5858",1,0,0,36,1,0
"5859",0,0,0,45,0,1
"5860",1,0,0,87,1,1
"5861",0,0,0,33,1,1
"5862",0,0,0,44,1,0
"5863",0,0,0,39,1,0
"5864",0,0,0,27,1,1
"5865",1,0,0,90,1,1
"5866",1,0,0,81,1,1
"5867",0,0,0,80,1,0
"5868",0,0,0,77,1,0
"5869",0,0,0,22,1,0
"5870",0,0,0,28,0,0
"5871",0,0,0,42,1,0
"5872",0,0,0,59,1,0
"5873",0,0,0,30,0,0
"5874",0,0,0,22,1,0
"5875",0,0,0,27,1,1
"5876",0,0,0,30,1,1
"5877",0,0,0,23,1,0
"5878",0,0,0,32,1,0
"5879",1,0,0,81,0,1
"5880",0,0,0,85,1,1
"5881",1,0,0,90,0,1
"5882",0,0,0,23,0,0
"5883",1,0,0,40,1,0
"5884",1,0,0,74,1,1
"5885",1,0,0,81,1,1
"5886",0,0,0,82,1,0
"5887",1,0,0,72,1,1
"5888",1,0,0,57,1,1
"5889",0,0,0,31,0,0
"5890",1,0,0,82,1,1
"5891",1,0,0,78,1,1
"5892",1,0,0,79,1,1
"5893",0,0,0,51,1,0
"5894",1,0,0,80,1,1
"5895",0,0,0,32,0,0
"5896",1,0,0,62,1,1
"5897",0,0,0,39,0,0
"5898",0,0,0,32,0,0
"5899",1,0,0,29,1,1
"5900",0,0,0,43,0,1
"5901",1,0,0,57,1,1
"5902",0,0,0,79,0,1
"5903",0,0,0,48,0,0
"5904",0,0,0,37,1,1
"5905",0,0,0,41,1,0
"5906",0,0,0,72,1,0
"5907",0,0,0,78,0,1
"5908",0,0,0,33,0,1
"5909",1,0,0,49,1,1
"5910",1,0,0,42,1,1
"5911",1,0,0,53,1,1
"5912",1,0,0,71,0,1
"5913",1,0,0,73,1,1
"5914",0,0,0,41,1,0
"5915",0,0,0,81,1,0
"5916",1,0,0,71,0,1
"5917",0,0,0,25,0,0
"5918",0,0,0,41,1,0
"5919",1,0,0,72,1,1
"5920",0,0,0,39,1,1
"5921",1,0,0,80,1,0
"5922",0,0,0,53,0,1
"5923",1,0,0,76,1,1
"5924",0,0,0,39,1,0
"5925",0,0,0,36,1,0
"5926",1,0,0,37,1,0
"5927",0,0,0,54,1,0
"5928",0,0,0,29,1,1
"5929",1,0,0,30,1,1
"5930",0,0,0,47,1,1
"5931",0,0,0,58,1,1
"5932",1,0,0,0,1,1
"5933",1,0,0,82,1,0
"5934",0,0,0,62,1,0
"5935",1,0,0,31,0,0
"5936",0,0,0,28,1,0
"5937",0,0,0,30,0,1
"5938",1,0,0,61,1,1
"5939",0,0,0,23,1,0
"5940",1,0,0,24,1,0
"5941",0,0,0,42,0,1
"5942",1,0,0,79,1,1
"5943",0,0,0,54,1,0
"5944",0,0,0,49,1,0
"5945",0,0,0,19,0,0
"5946",0,0,0,22,0,0
"5947",0,0,0,42,1,1
"5948",1,0,0,49,1,1
"5949",1,0,0,87,1,1
"5950",1,0,0,48,1,1
"5951",0,0,0,32,0,1
"5952",0,0,0,58,1,0
"5953",0,0,0,70,1,0
"5954",1,0,0,74,1,1
"5955",1,0,0,83,1,1
"5956",0,0,0,31,1,0
"5957",0,0,0,32,0,0
"5958",1,0,0,38,1,1
"5959",0,0,0,29,1,0
"5960",0,0,0,26,0,0
"5961",0,0,0,86,0,0
"5962",0,0,0,36,1,0
"5963",0,0,0,25,0,0
"5964",0,0,0,37,0,0
"5965",0,0,0,48,1,0
"5966",0,0,0,30,0,0
"5967",0,0,0,42,1,0
"5968",0,0,0,40,1,0
"5969",0,0,0,36,1,0
"5970",0,0,0,40,1,0
"5971",0,0,0,32,1,0
"5972",1,0,0,54,1,0
"5973",1,0,0,25,0,0
"5974",0,0,0,54,1,0
"5975",0,0,0,64,1,1
"5976",1,0,0,89,1,1
"5977",0,0,0,40,1,0
"5978",0,0,0,36,1,0
"5979",0,0,0,29,0,0
"5980",1,0,0,51,1,1
"5981",0,0,0,41,1,1
"5982",1,0,0,61,1,0
"5983",1,0,0,37,0,1
"5984",1,0,0,51,1,1
"5985",0,0,0,82,1,0
"5986",1,0,0,74,1,1
"5987",1,0,0,72,1,1
"5988",0,0,0,73,1,1
"5989",0,0,0,33,1,1
"5990",1,0,0,62,0,0
"5991",0,0,0,53,1,0
"5992",1,0,0,53,1,1
"5993",0,0,0,77,1,0
"5994",1,0,0,33,1,0
"5995",0,0,0,82,1,1
"5996",1,0,0,28,1,1
"5997",0,0,0,32,1,0
"5998",1,0,0,56,0,1
"5999",0,0,0,20,0,0
"6000",0,0,0,29,0,1
"6001",0,0,0,51,1,0
"6002",0,0,0,31,1,1
"6003",0,0,0,59,1,0
"6004",0,0,0,0,1,0
"6005",1,0,0,47,0,1
"6006",1,0,0,68,1,1
"6007",1,0,0,38,1,1
"6008",0,0,0,22,0,1
"6009",1,0,0,73,1,1
"6010",0,0,0,34,0,1
"6011",0,0,0,43,1,0
"6012",1,0,0,48,1,1
"6013",0,0,0,41,1,0
"6014",0,0,0,46,1,1
"6015",1,0,0,54,1,1
"6016",1,0,0,65,1,1
"6017",1,0,0,70,1,1
"6018",0,0,0,31,0,0
"6019",1,0,0,43,1,0
"6020",0,0,0,80,1,1
"6021",0,0,0,21,0,0
"6022",0,0,0,27,1,0
"6023",0,0,0,66,1,1
"6024",0,0,0,91,0,0
"6025",0,0,0,33,1,0
"6026",1,0,0,73,1,0
"6027",1,0,0,49,0,1
"6028",1,0,0,67,1,1
"6029",0,0,0,0,1,0
"6030",1,0,0,62,1,1
"6031",1,0,0,54,1,1
"6032",0,0,0,51,1,0
"6033",0,0,0,38,1,1
"6034",1,0,0,54,1,1
"6035",0,0,0,72,1,1
"6036",1,0,0,71,1,1
"6037",1,0,0,35,1,0
"6038",1,0,0,79,1,1
"6039",0,0,0,39,0,1
"6040",0,0,0,39,0,0
"6041",0,0,0,40,0,0
"6042",0,0,0,72,1,0
"6043",1,0,0,51,1,1
"6044",1,0,0,75,1,1
"6045",0,0,0,25,0,0
"6046",1,0,0,71,1,0
"6047",1,0,0,55,1,1
"6048",1,0,0,84,0,1
"6049",1,0,0,47,1,0
"6050",1,0,0,40,1,1
"6051",1,0,0,60,1,0
"6052",0,0,0,20,1,0
"6053",1,0,0,76,1,0
"6054",1,0,0,40,1,1
"6055",1,0,0,46,1,0
"6056",1,0,0,75,1,1
"6057",0,0,0,27,1,0
"6058",0,0,0,34,1,0
"6059",0,0,0,48,1,0
"6060",1,0,0,74,1,1
"6061",1,0,0,86,1,1
"6062",0,0,0,27,0,1
"6063",0,0,0,57,1,0
"6064",1,0,0,44,1,1
"6065",0,0,0,57,1,0
"6066",0,0,0,38,1,1
"6067",0,0,0,37,1,0
"6068",0,0,0,49,1,0
"6069",0,0,0,30,0,0
"6070",1,0,0,89,0,1
"6071",0,0,0,31,0,0
"6072",0,0,0,44,1,0
"6073",0,0,0,80,0,0
"6074",0,0,0,65,1,0
"6075",1,0,0,63,1,1
"6076",0,0,0,36,1,1
"6077",1,0,0,44,0,1
"6078",0,0,0,45,1,1
"6079",0,0,0,48,1,0
"6080",1,0,0,51,0,0
"6081",1,0,0,0,1,1
"6082",0,0,0,36,1,1
"6083",1,0,0,36,1,1
"6084",1,0,0,73,0,0
"6085",1,0,0,73,1,1
"6086",0,0,0,35,1,0
"6087",0,0,0,60,1,1
"6088",0,0,0,39,1,1
"6089",1,0,0,77,1,1
"6090",1,0,0,65,0,1
"6091",0,0,0,37,1,1
"6092",0,0,0,81,1,1
"6093",0,0,0,41,1,1
"6094",1,0,0,88,0,1
"6095",1,0,0,77,1,1
"6096",0,0,0,68,1,0
"6097",1,0,0,51,1,1
"6098",1,0,0,90,1,1
"6099",1,0,0,73,1,1
"6100",1,0,0,95,1,0
"6101",0,0,0,27,1,1
"6102",0,0,0,33,0,0
"6103",0,0,0,53,1,1
"6104",0,0,0,30,0,0
"6105",1,0,0,26,0,1
"6106",0,0,0,75,1,1
"6107",1,0,0,82,1,1
"6108",0,0,0,76,1,0
"6109",1,0,0,78,1,1
"6110",1,0,0,65,1,1
"6111",1,0,0,50,1,1
"6112",1,0,0,63,1,1
"6113",1,0,0,75,1,1
"6114",0,0,0,50,0,0
"6115",1,0,0,88,1,1
"6116",0,0,0,42,1,0
"6117",1,0,0,78,1,1
"6118",0,0,0,24,1,0
"6119",0,0,0,93,1,1
"6120",0,0,0,32,0,0
"6121",0,0,0,35,0,0
"6122",0,0,0,23,0,0
"6123",0,0,0,25,1,0
"6124",0,0,0,71,1,1
"6125",0,0,0,24,1,0
"6126",0,0,0,45,1,1
"6127",0,0,0,46,0,0
"6128",1,0,0,66,1,1
"6129",1,0,0,33,1,1
"6130",1,0,0,0,1,1
"6131",0,0,0,60,1,1
"6132",0,0,0,30,1,0
"6133",0,0,0,29,1,0
"6134",0,0,0,33,1,1
"6135",1,0,0,59,1,0
"6136",0,0,0,89,0,1
"6137",0,0,0,34,0,0
"6138",1,0,0,25,1,1
"6139",0,0,0,79,1,0
"6140",0,0,0,47,1,0
"6141",0,0,0,76,1,1
"6142",0,0,0,82,1,0
"6143",0,0,0,45,1,0
"6144",1,0,0,52,1,0
"6145",0,0,0,28,0,1
"6146",0,0,0,68,1,1
"6147",1,0,0,61,1,1
"6148",0,0,0,37,1,1
"6149",1,0,0,73,1,0
"6150",1,0,0,89,1,1
"6151",0,0,0,40,1,0
"6152",0,0,0,28,1,0
"6153",1,0,0,47,0,1
"6154",0,0,0,32,0,1
"6155",0,0,0,20,0,0
"6156",0,0,0,31,0,1
"6157",0,0,0,34,0,0
"6158",0,0,0,40,1,0
"6159",0,0,0,62,1,0
"6160",0,0,0,71,1,1
"6161",1,0,0,32,1,1
"6162",1,0,0,33,1,1
"6163",0,0,0,79,1,1
"6164",0,0,0,43,1,0
"6165",0,0,0,18,0,0
"6166",1,0,0,64,1,1
"6167",1,0,0,77,0,1
"6168",0,0,0,104,0,1
"6169",1,0,0,80,0,0
"6170",1,0,0,30,1,0
"6171",1,0,0,85,1,1
